InvoiceID,InvoiceSequenceID,OMONumber,InvoiceBillAmount,InvoicePayAmount,SalesTax,AdminFee,PaymentID,ChargeAmount,Payment Term,InvoiceStatus,InvoiceDate,DateTransferDoF,DaysDel
3,6.55E+14,E401198,13.36,13.36,0.55,15,250732,28.91,60,NotDispute,10/22/2003,11/20/2003,On-Time
1,E325957,E325957,2422,2422,208.9,75,230749,2705.9,60,NotDispute,08-11-2003,9/19/2003,On-Time
1,E323473,E323473,588,588,48.51,75,233573,711.51,60,Dispute,6/23/2003,10/24/2003,90DayDel
1,E323984,E323984,70,70,5.78,15,241662,90.78,60,Dispute,6/19/2003,11/20/2003,90PDayDel
1,E402672,E402672,488,488,42.09,73.2,250164,603.29,60,Dispute,8/13/2003,11/20/2003,60DayDel
1,E402376,E402376,70,70,6.04,15,250561,91.04,60,NotDispute,9/26/2003,11/20/2003,On-Time
1,D400134,D400134,350,350,30.19,52.5,261260,432.69,60,Dispute,11/19/2003,2/23/2004,60DayDel
1,E407140,E407140,42,42,3.62,15,262210,60.62,60,Dispute,10/24/2003,3/22/2004,90DayDel
1,E400525,E400525,850,850,73.31,75,270890,998.31,60,Dispute,10/31/2003,2/23/2004,60DayDel
1,E408110,E408110,70,70,6.04,15,271850,91.04,60,Dispute,11/16/2003,2/23/2004,60DayDel
1,E223049,E223049,95.08,95.08,7.84,15,280454,117.92,60,Dispute,7/30/2002,5/17/2004,90PDayDel
1,E410657,E410657,70,70,6.04,15,282042,91.04,60,Dispute,12/13/2003,3/22/2004,60DayDel
1,E409005,E409005,1982,1982,170.95,75,282224,2227.95,60,NotDispute,1/15/2004,3/22/2004,30DayDel
1,E407430,E407430,945,945,81.51,75,282229,1101.51,60,Dispute,10/31/2003,3/22/2004,90DayDel
1,E411950,E411950,5350,4850,418.31,75,294268,5343.31,60,Dispute,01-12-2004,4/20/2004,60DayDel
2,E411950R01,E411950,500,500,43.13,75,315014,618.13,60,NotDispute,5/13/2004,7/22/2004,30DayDel
1,E411321,E411321,850,850,73.31,75,301698,998.31,60,Dispute,01-02-2004,4/20/2004,60DayDel
1,E418473,E418473,7.5,7.5,0.65,15,304036,23.15,60,Dispute,3/20/2004,8/20/2004,90PDayDel
1,E419361,E419361,275,275,23.72,41.25,312953,339.97,60,NotDispute,04-01-2004,6/18/2004,30DayDel
1,42902,E411105,65.56,65.56,2.7,15,315025,83.26,60,Dispute,12/17/2003,6/18/2004,90PDayDel
1,E418454,E418454,70,70,6.04,15,315425,91.04,60,NotDispute,4/28/2004,6/18/2004,On-Time
1,16689,E423691,51.46,51.46,2.12,15,315539,68.58,60,NotDispute,5/13/2004,7/22/2004,30DayDel
1,E419050,E419050,70,70,6.04,15,315740,91.04,60,Dispute,04-08-2004,7/22/2004,60DayDel
1,E424543,E424543,7,7,0.6,15,333163,22.6,60,Dispute,5/27/2004,4/20/2005,90PDayDel
1,E423835,E423835,70,70,6.04,15,334123,91.04,60,Dispute,5/28/2004,12/20/2004,90PDayDel
1,E424005,E424005,70,70,6.04,15,334478,91.04,60,NotDispute,6/15/2004,8/20/2004,30DayDel
1,E421489,E421489,1193,1193,102.9,75,341391,1370.9,60,Dispute,5/17/2004,8/20/2004,60DayDel
1,E424635,E424635,675,675,58.22,75,342012,808.22,60,NotDispute,06-09-2004,8/20/2004,30DayDel
1,E421079,E421079,70,70,6.04,15,342645,91.04,60,Dispute,5/13/2004,4/20/2005,90PDayDel
1,E422123,E422123,383,383,33.03,57.45,342743,473.48,60,Dispute,5/24/2004,9/20/2004,60DayDel
1,E423883,E423883,70,70,6.04,15,343165,91.04,60,Dispute,6/15/2004,9/20/2004,60DayDel
1,E503976,E503976,467,467,40.28,70.05,353900,577.33,60,Dispute,7/16/2004,10/20/2004,60DayDel
1,E504362,E504362,70,70,6.04,15,354342,91.04,60,NotDispute,8/19/2004,10/20/2004,30DayDel
1,E504877,E504877,310,310,26.74,46.5,354493,383.24,60,NotDispute,08-09-2004,10/20/2004,30DayDel
1,E413881,E413881,70,70,6.04,15,303363,91.04,60,NotDispute,03-09-2004,5/17/2004,30DayDel
1,E423245,E423245,15,15,1.29,15,372793,31.29,60,Dispute,05-08-2004,2/22/2005,90PDayDel
1,E506814,E506814,415,415,35.79,62.25,383282,513.04,60,NotDispute,11-12-2004,1/20/2005,30DayDel
1,E514836,E514836,70,70,6.04,15,393605,91.04,60,NotDispute,12/27/2004,2/22/2005,On-Time
1,E512062,E512062,15,15,1.29,15,401885,31.29,60,Dispute,12/15/2004,5/20/2005,90PDayDel
1,D500104,D500104,9760,9760,841.8,75,410535,10676.8,60,NotDispute,02-09-2005,3/21/2005,On-Time
1,E514750,E514750,45.5,45.5,3.92,15,411704,64.42,60,Dispute,01-10-2005,5/20/2005,90DayDel
1,E517479,E517479,70,70,6.04,15,413596,91.04,60,NotDispute,2/13/2005,4/20/2005,30DayDel
1,E521619,E521619,900,900,77.63,75,420705,1052.63,60,NotDispute,03-08-2005,4/20/2005,On-Time
1,E523082,E523082,70,70,6.04,15,420875,91.04,60,Dispute,3/16/2005,6/20/2005,60DayDel
1,4374,E521117,745.09,745.09,30.73,75,410433,850.82,60,NotDispute,02-09-2005,4/20/2005,30DayDel
1,E523797,E523797,225,225,19.41,33.75,431246,278.16,60,Dispute,03-10-2005,6/20/2005,60DayDel
1,E521392,E521392,28,28,2.42,15,433075,45.42,60,Dispute,2/28/2005,6/20/2005,60DayDel
1,E519383,E519383,700,700,60.38,75,433406,835.38,60,NotDispute,04-03-2005,6/20/2005,30DayDel
1,E522517,E522517,14,14,1.21,15,434435,30.21,60,NotDispute,04-05-2005,6/20/2005,30DayDel
1,E507081,E507081,17.5,17.5,1.51,15,442562,34.01,60,NotDispute,04-10-2005,6/20/2005,30DayDel
1,E514179,E514179,1702,1702,146.8,75,442685,1923.8,60,NotDispute,04-08-2005,6/20/2005,30DayDel
1,E527414,E527414,17.5,17.5,1.51,15,443377,34.01,60,NotDispute,4/25/2005,7/20/2005,30DayDel
1,E527021,E527021,585,585,50.46,75,444850,710.46,60,NotDispute,05-02-2005,7/20/2005,30DayDel
1,E529237,E529237,15,15,1.29,15,445370,31.29,60,NotDispute,5/15/2005,7/20/2005,30DayDel
1,E518909,E518909,50,50,4.31,15,447318,69.31,60,NotDispute,4/30/2005,7/20/2005,30DayDel
1,E533799,E533799,52.5,52.5,4.53,15,463191,72.03,60,NotDispute,6/30/2005,8/19/2005,On-Time
1,E531708,E531708,18.75,18.75,1.62,15,463828,35.37,60,NotDispute,6/25/2005,9/20/2005,30DayDel
1,E524510,E524510,596,596,51.41,75,463849,722.41,60,Dispute,3/25/2005,9/20/2005,90PDayDel
1,E531484,E531484,14,14,1.21,15,464221,30.21,60,NotDispute,07-06-2005,9/20/2005,30DayDel
1,E535023,E535023,70,70,6.04,15,464814,91.04,60,NotDispute,6/26/2005,9/20/2005,30DayDel
1,E534414,E534414,18.75,18.75,1.62,15,465186,35.37,60,NotDispute,07-07-2005,9/20/2005,30DayDel
1,E525837,E525837,70,70,6.04,15,465916,91.04,60,NotDispute,07-05-2005,9/20/2005,30DayDel
1,E600209,E600209,445,445,38.38,66.75,466535,550.13,60,NotDispute,7/13/2005,9/20/2005,30DayDel
1,344208572,E601757,230.86,230.86,9.52,34.63,474979,275.01,60,Dispute,8/19/2005,11/22/2005,60DayDel
3,344208572,E601757,175.75,175.75,7.25,26.36,476664,209.36,60,NotDispute,09-01-2005,11/22/2005,30DayDel
12,344208572,E601757,1153.96,1153.96,47.6,75,592690,1276.56,60,NotDispute,08-02-2006,9/20/2006,On-Time
11,344208572,E601757,1077.54,1077.54,44.45,75,592691,1196.99,60,NotDispute,08-02-2006,9/20/2006,On-Time
10,344208572,E601757,4111.62,4111.62,169.6,75,592692,4356.22,60,NotDispute,08-02-2006,9/20/2006,On-Time
9,344208572,E601757,476.6,476.6,19.66,71.49,592693,567.75,60,NotDispute,08-02-2006,9/20/2006,On-Time
8,344208572,E601757,949.72,949.72,39.18,75,592694,1063.9,60,NotDispute,08-02-2006,9/20/2006,On-Time
5,344208572,E601757,415.68,9.27,0.38,15,592695,24.65,60,NotDispute,08-02-2006,9/20/2006,On-Time
13,344208572,E601757,36.44,36.44,1.5,15,592696,52.94,60,NotDispute,08-02-2006,9/20/2006,On-Time
2,344208572,E601757,150.75,0,0,0,,0,60,NotDispute,09-01-2005,,90PDayDel
6,344208572,E601757,949.72,0,0,0,,0,60,NotDispute,12/15/2005,,90PDayDel
7,344208572,E601757,415.68,0,0,0,,0,60,NotDispute,06-07-2006,,90PDayDel
4,344208572,E601757,97.74,0,0,0,,0,60,NotDispute,08-02-2006,,90PDayDel
1,E533986,E533986,390,390,33.64,58.5,476256,482.14,60,Dispute,6/17/2005,11/22/2005,90PDayDel
1,E605743,E605743,15,15,1.29,15,487431,31.29,60,NotDispute,8/28/2005,11/22/2005,30DayDel
1,E605914,E605914,37.5,37.5,3.23,15,487553,55.73,60,NotDispute,8/28/2005,11/22/2005,30DayDel
6,1757954,E922538,2.47,-400.77,-16.03,0,,0,60,NotDispute,5/22/2009,,90PDayDel
1,E610365,E610365,50,50,4.31,15,497916,69.31,60,NotDispute,10/31/2005,12/20/2005,On-Time
1,E612983,E612983,24.5,24.5,2.11,15,507123,41.61,60,NotDispute,11-11-2005,1/23/2006,30DayDel
1,E610771,E610771,786,786,67.79,75,518915,928.79,60,Dispute,10/23/2005,2/21/2006,90DayDel
1,E616349,E616349,28,28,2.42,15,527775,45.42,60,Dispute,12/15/2005,3/20/2006,60DayDel
1,E618033,E618033,385,385,33.21,57.75,528082,475.96,60,NotDispute,1/20/2006,3/20/2006,On-Time
1,E616496,E616496,1250,1250,107.81,75,528280,1432.81,60,NotDispute,12/20/2005,3/20/2006,30DayDel
1,E616947,E616947,996,996,85.91,75,537275,1156.91,60,NotDispute,1/20/2006,4/20/2006,30DayDel
1,8509,E624510,265.93,265.93,10.97,39.89,537326,316.79,60,NotDispute,02-11-2006,4/20/2006,30DayDel
1,E621314,E621314,70,70,6.04,15,537679,91.04,60,NotDispute,1/29/2006,4/20/2006,30DayDel
1,E616404,E616404,70,70,6.04,15,539177,91.04,60,NotDispute,2/20/2006,4/20/2006,On-Time
1,E618520,E618520,35,35,3.02,15,539991,53.02,60,Dispute,01-05-2006,4/20/2006,60DayDel
1,E623415,E623415,70,70,6.04,15,547970,91.04,60,NotDispute,02-11-2006,4/20/2006,30DayDel
1,E627602,E627602,424,424,36.57,63.6,558112,524.17,60,NotDispute,3/14/2006,5/19/2006,30DayDel
1,E629331,E629331,70,70,6.04,15,558662,91.04,60,NotDispute,4/21/2006,5/19/2006,On-Time
1,E626196,E626196,50,50,4.31,15,568813,69.31,60,NotDispute,4/28/2006,6/20/2006,On-Time
1,E630611,E630611,225,225,19.41,33.75,568868,278.16,60,NotDispute,4/19/2006,6/20/2006,30DayDel
1,E625747,E625747,11.25,11.25,0.97,15,569801,27.22,60,Dispute,03-03-2006,6/20/2006,60DayDel
1,E628335,E628335,7.5,7.5,0.65,15,580676,23.15,60,Dispute,04-05-2006,7/20/2006,60DayDel
1,E616579,E616579,11425,11425,985.41,75,581508,12485.41,60,Dispute,1/31/2006,8/21/2006,90PDayDel
1,E628718,E628718,18.75,18.75,1.62,15,582417,35.37,60,Dispute,04-05-2006,8/21/2006,90DayDel
1,E636957,E636957,70,70,6.04,15,582504,91.04,60,NotDispute,6/25/2006,8/21/2006,On-Time
1,E637242,E637242,50,50,4.31,15,592637,69.31,60,NotDispute,08-07-2006,9/20/2006,On-Time
1,6.55E+14,E703053,17.97,17.97,0.74,15,600839,33.71,60,NotDispute,8/21/2006,9/20/2006,On-Time
2,6.55E+14,E703053,23.45,23.45,0.97,15,622768,39.42,60,NotDispute,10/20/2006,11/16/2006,On-Time
3,6.55E+14,E703053,26.52,26.52,1.09,15,632855,42.61,60,NotDispute,11/20/2006,12/20/2006,On-Time
4,6.55E+14,E703053,30.56,30.56,1.26,15,643824,46.82,60,NotDispute,12/21/2006,1/19/2007,On-Time
5,6.55E+14,E703053,47.46,47.46,1.96,15,653884,64.42,60,NotDispute,1/23/2007,2/20/2007,On-Time
6,6.55E+14,E703053,30.37,30.37,1.25,15,665004,46.62,60,NotDispute,2/22/2007,4/20/2007,On-Time
7,6.55E+14,E703053,23.76,23.76,0.98,15,674521,39.74,60,NotDispute,3/23/2007,4/20/2007,On-Time
8,6.55E+14,E703053,23.66,23.66,0.98,15,686327,39.64,60,NotDispute,4/23/2007,5/18/2007,On-Time
9,6.55E+14,E703053,19.62,19.62,0.81,15,696930,35.43,60,NotDispute,5/22/2007,6/20/2007,On-Time
1,E634877,E634877,15,15,1.29,15,602721,31.29,60,Dispute,5/31/2006,10/20/2006,90DayDel
1,E705042,E705042,50,50,4.31,15,602728,69.31,60,NotDispute,09-07-2006,10/20/2006,On-Time
1,E636456,E636456,7,7,0.6,15,603822,22.6,60,Dispute,6/15/2006,10/20/2006,90DayDel
1,E704185,E704185,70,70,6.04,15,611155,91.04,60,NotDispute,8/23/2006,10/20/2006,On-Time
1,E702756,E702756,7.5,7.5,0.65,15,613512,23.15,60,Dispute,08-07-2006,11/16/2006,60DayDel
1,E705988,E705988,15,15,1.29,15,614316,31.29,60,NotDispute,09-02-2006,11/16/2006,30DayDel
1,E705460,E705460,24.5,24.5,2.11,15,614511,41.61,60,NotDispute,8/25/2006,11/16/2006,30DayDel
1,E631314,E631314,7396.5,7396.5,637.95,75,614840,8109.45,60,NotDispute,9/27/2006,11/16/2006,On-Time
1,EB25765,EB25765,895,895,79.43,223.75,1338549,1198.18,60,NotDispute,4/25/2011,7/20/2011,30DayDel
1,EB26415,EB26415,9.7,9.7,0.86,2.43,1337703,12.99,60,Dispute,3/30/2011,7/20/2011,60DayDel
1,EB26907,EB26907,8.5,8.5,0.75,2.13,1340279,11.38,60,Dispute,04-04-2011,7/20/2011,60DayDel
1,EB28718,EB28718,240,240,21.3,60,1323441,321.3,60,NotDispute,4/26/2011,06-10-2011,On-Time
1,2156637,EC00536,88,88,3.96,22,1381058,113.96,60,NotDispute,7/21/2011,9/20/2011,30DayDel
2,2156638,EC00536,176,176,7.92,44,1381059,227.92,60,NotDispute,7/21/2011,9/20/2011,30DayDel
3,2172527,EC00536,237.9,237.9,10.71,59.48,1396939,308.09,60,NotDispute,8/19/2011,10/20/2011,30DayDel
4,2188273,EC00536,246.27,246.27,11.08,61.57,1411775,318.92,60,NotDispute,9/20/2011,10/20/2011,On-Time
5,2203890,EC00536,145.73,145.73,6.56,36.43,1427387,188.72,60,NotDispute,10/20/2011,12/20/2011,30DayDel
9,2252841,EC00536,105.78,105.78,4.76,26.45,1477375,136.99,60,NotDispute,1/23/2012,3/20/2012,On-Time
7,2238197,EC00536,163.28,163.28,7.35,40.82,1477376,211.45,60,NotDispute,02-10-2012,3/20/2012,On-Time
8,2238203,EC00536,133.53,133.53,6.01,33.38,1477377,172.92,60,NotDispute,12/21/2011,3/20/2012,30DayDel
10,2269097,EC00536,102.46,0,0,0,,0,60,NotDispute,2/22/2012,,90PDayDel
6,2207707,EC00536,163.28,0,0,0,,0,60,NotDispute,02-10-2012,,90PDayDel
1,EC02335,EC02335,110,110,9.76,27.5,1380240,147.26,60,NotDispute,7/22/2011,9/20/2011,90PDayDel
1,EC05477,EC05477,1185,1185,105.17,296.25,1430205,1586.42,60,NotDispute,10-03-2011,12/20/2011,30DayDel
1,EC05715,EC05715,1425,1425,126.47,356.25,1427753,1907.72,60,Dispute,09-07-2011,12/20/2011,60DayDel
1,EC06857,EC06857,409,409,36.3,102.25,1409996,547.55,60,NotDispute,9/16/2011,10/20/2011,On-Time
1,EC07570,EC07570,9.7,9.7,0.86,2.43,1429254,12.99,60,NotDispute,9/21/2011,12/20/2011,30DayDel
1,EC07923,EC07923,50,50,4.44,12.5,1429345,66.94,60,NotDispute,10/28/2011,12/20/2011,On-Time
1,EC08660,EC08660,89.25,89.25,7.92,22.31,1429906,119.48,60,NotDispute,10-03-2011,12/20/2011,30DayDel
1,EC10549,EC10549,344,344,30.53,86,1444173,460.53,60,NotDispute,10/31/2011,12/20/2011,On-Time
1,EC10685,EC10685,449,449,39.85,112.25,1443690,601.1,60,NotDispute,11-03-2011,12/20/2011,On-Time
1,EC11923,EC11923,100,100,8.88,25,1443652,133.88,60,NotDispute,11/15/2011,12/20/2011,On-Time
1,EC12751,EC12751,1200,1200,106.5,300,1459662,1606.5,60,NotDispute,12-07-2011,2/17/2012,30DayDel
1,EC18445,EC18445,5492,5492,487.42,2196.8,1493708,8176.22,60,NotDispute,2/13/2012,4/20/2012,30DayDel
1,EC17734,EC17734,2480,2480,220.1,992,1525210,3692.1,60,Dispute,2/21/2012,06-06-2012,60DayDel
3,2306345,EC23365,231.25,231.25,10.41,92.5,1525112,334.16,60,NotDispute,4/19/2012,06-06-2012,On-Time
4,2309415,EC23365,263.99,263.99,11.88,105.6,1548172,381.47,60,NotDispute,5/18/2012,7/20/2012,30DayDel
5,2336154,EC23365,469.71,469.71,21.14,187.88,1564586,678.73,60,NotDispute,6/20/2012,7/20/2012,On-Time
1,2272214,EC23365,213.78,213.78,9.62,85.51,1492429,308.91,60,NotDispute,2/21/2012,3/20/2012,On-Time
2,2287000,EC23365,244.79,244.79,11.02,97.92,1507726,353.73,60,NotDispute,3/21/2012,4/20/2012,On-Time
1,EC25116,EC25116,395,395,35.06,158,1580749,588.06,60,Dispute,06-11-2012,9/20/2012,60DayDel
1,EC26074,EC26074,267,267,23.7,106.8,1524769,397.5,60,NotDispute,04-09-2012,06-06-2012,On-Time
1,EC28066,EC28066,208,208,18.46,83.2,1524520,309.66,60,NotDispute,4/30/2012,06-06-2012,On-Time
1,EC29241,EC29241,34,34,3.02,13.6,1580605,50.62,60,Dispute,5/14/2012,9/20/2012,90DayDel
1,EC32467,EC32467,995,995,88.31,398,1581208,1481.31,60,NotDispute,7/19/2012,9/20/2012,30DayDel
1,ED03737,ED03737,9.7,9.7,0.86,3.88,1627648,14.44,60,Dispute,08-06-2012,11/20/2012,60DayDel
1,ED04443,ED04443,100,100,8.88,40,1612260,148.88,60,NotDispute,09-11-2012,10/19/2012,On-Time
1,ED04976,ED04976,149,149,13.22,59.6,1611508,221.82,60,NotDispute,09-04-2012,10/19/2012,On-Time
1,ED05853,ED05853,340,340,30.18,136,1612578,506.18,60,NotDispute,09-09-2012,10/19/2012,On-Time
1,2397209,ED07496,46.38,46.38,2.09,18.55,1612970,67.02,60,NotDispute,7/25/2012,10/19/2012,30DayDel
2,2397211,ED07496,63.06,63.06,2.84,25.22,1612971,91.12,60,NotDispute,8/24/2012,10/19/2012,On-Time
3,2397214,ED07496,77.06,77.06,3.47,30.82,1612972,111.35,60,NotDispute,9/24/2012,10/19/2012,On-Time
4,2412720,ED07496,113.19,113.19,5.09,45.28,1627816,163.56,60,NotDispute,10/23/2012,11/20/2012,On-Time
5,2428391,ED07496,187.39,187.39,8.43,74.96,1643189,270.78,60,NotDispute,11/26/2012,12/20/2012,On-Time
6,2433437,ED07496,321.04,321.04,14.45,128.42,1659891,463.91,60,NotDispute,12/21/2012,2/20/2013,30DayDel
7,2493027,ED07496,458.65,458.65,20.64,183.46,1675023,662.75,60,NotDispute,1/24/2013,2/20/2013,On-Time
8,2509383,ED07496,359.37,359.37,16.17,143.75,1692126,519.29,60,NotDispute,2/25/2013,4/19/2013,On-Time
9,2525440,ED07496,233.37,233.37,10.5,93.35,1706651,337.22,60,NotDispute,3/22/2013,4/19/2013,On-Time
10,2541698,ED07496,235.12,235.12,10.58,94.05,1723010,339.75,60,NotDispute,4/24/2013,5/19/2013,On-Time
11,2558039,ED07496,141.33,141.33,6.36,56.53,1739575,204.22,60,NotDispute,5/24/2013,6/21/2013,On-Time
12,2574634,ED07496,115.38,115.38,5.19,46.15,1754473,166.72,60,NotDispute,6/24/2013,8/21/2013,On-Time
1,ED09451,ED09451,290,290,25.74,116,1642685,431.74,60,NotDispute,11-09-2012,12/20/2012,On-Time
1,ED09812,ED09812,50,50,4.44,20,1646673,74.44,60,NotDispute,11/14/2012,1/18/2013,30DayDel
1,ED09871,ED09871,50,50,4.44,20,1658521,74.44,60,NotDispute,12/24/2012,1/18/2013,On-Time
1,ED12554,ED12554,100,100,8.88,40,1660965,148.88,60,NotDispute,01-08-2013,2/20/2013,On-Time
1,ED12745,ED12745,5990,5990,531.61,2396,1690313,8917.61,60,NotDispute,1/30/2013,,90PDayDel
1,ED18609,ED18609,28,28,2.49,11.2,1736954,41.69,60,Dispute,3/21/2013,6/21/2013,60DayDel
1,ED24413,ED24413,475,475,42.16,190,1755891,707.16,60,NotDispute,07-03-2013,8/21/2013,On-Time
1,EE03154,EE03154,100,100,8.88,40,1803063,148.88,60,NotDispute,09-09-2013,11/20/2013,30DayDel
1,EE07044,EE07044,91.96,91.96,8.16,36.78,1835407,136.9,60,Dispute,9/26/2013,1/17/2014,60DayDel
1,EE18204,EE18204,486,486,43.13,194.4,1892518,723.53,60,NotDispute,03-08-2014,4/18/2014,On-Time
1,EE26349,EE26349,50,50,4.44,20,1956479,74.44,60,NotDispute,6/21/2014,9/19/2014,30DayDel
1,2791239,EF02717,20.91,20.91,0.94,8.36,1956769,30.21,60,NotDispute,8/18/2014,9/19/2014,On-Time
1,EF13280,EF13280,235,235,20.86,94,2100627,349.86,60,Dispute,1/31/2015,6/19/2015,90DayDel
1,EF15386,EF15386,150,150,13.31,60,2070804,223.31,60,NotDispute,03-01-2015,4/20/2015,On-Time
1,EF15636,EF15636,150,150,13.31,60,2071014,223.31,60,NotDispute,3/13/2015,4/20/2015,On-Time
1,69500,EF15823,514.05,514.05,23.13,205.62,2059023,742.8,60,NotDispute,2/21/2015,4/20/2015,On-Time
1,EG06563,EG06563,50,50,4.44,25,2122217,79.44,60,NotDispute,12/28/2015,2/19/2016,On-Time
1,EG09443,EG09443,150,150,13.31,75,2122982,238.31,60,NotDispute,01-11-2016,2/19/2016,On-Time
1,EG10846,EG10846,6567.44,0,0,0,,0,60,NotDispute,6/30/2016,,90PDayDel
1,EG15556,EG15556,100,100,8.88,50,2134719,158.88,60,NotDispute,4/20/2016,5/18/2016,On-Time
1,EG15625,EG15625,890,890,78.99,445,2136337,1413.99,60,NotDispute,4/20/2016,6/20/2016,30DayDel
1,EG16924,EG16924,499,499,44.29,249.5,2137249,792.79,60,NotDispute,5/17/2016,6/20/2016,On-Time
2,EH01774,EH01774,795,795,70.56,397.5,2151837,1263.06,60,NotDispute,8/18/2016,11/16/2016,30DayDel
2,EH01774,EH01774,795,795,70.56,397.5,2151850,1263.06,60,NotDispute,8/18/2016,11/16/2016,30DayDel
1,EH01774,EH01774,795,0,0,0,,0,60,NotDispute,8/18/2016,,90PDayDel
1,EH05759,EH05759,16,16,1.42,8,2154658,25.42,60,NotDispute,10/31/2016,12/20/2016,On-Time
1,EH05971,EH05971,317.5,317.5,28.18,158.75,2154683,504.43,60,NotDispute,11-08-2016,12/20/2016,On-Time
1,EH06485,EH06485,28,28,2.49,14,2156158,44.49,60,NotDispute,11/16/2016,1/20/2017,30DayDel
1,EH09097,EH09097,50,50,4.44,25,2160870,79.44,60,NotDispute,01-12-2017,,90PDayDel
1,1,E004843,440,440,36.3,66,195087,542.3,60,Dispute,4/30/1999,1/28/2000,90PDayDel
1,1,E006115,75,75,6.19,15,212439,96.19,60,Dispute,4/26/1999,12/28/1999,90PDayDel
1,4018,E007841,125.21,125.21,5.01,18.78,,149,60,NotDispute,5/13/1999,,90PDayDel
1,E014636,E014636,3250,3250,268.13,75,9638,3593.13,60,Dispute,1/14/2000,8/17/2000,90PDayDel
1,E015472,E015472,800,800,66,75,45086,941,60,Dispute,1/27/2000,3/20/2001,90PDayDel
1,5936,E018035,20,20,0.8,15,157294,35.8,60,Dispute,03-06-2000,1/21/2003,90PDayDel
1,E020457,E020457,14.4,14.4,1.19,15,16715,30.59,60,Dispute,4/28/2000,1/19/2001,90PDayDel
1,D000535,D000535,350,350,28.88,52.5,20150,431.38,60,Dispute,5/17/2000,10/18/2000,90PDayDel
1,E100567,E100567,7.2,7.2,0.59,15,25486,22.79,60,NotDispute,7/27/2000,9/20/2000,On-Time
1,E110265,E110265,70,70,5.78,15,53252,90.78,60,NotDispute,2/26/2001,5/18/2001,30DayDel
1,E112276,E112276,70,70,5.78,15,45443,90.78,60,Dispute,12/28/2000,4/20/2001,60DayDel
1,9024,E114221,47.65,47.65,1.91,15,41688,64.56,60,Dispute,1/18/2001,10/22/2001,90PDayDel
1,E116247,E116247,70,70,5.78,15,56586,90.78,60,NotDispute,5/22/2001,6/20/2001,On-Time
1,E122715,E122715,290,290,23.93,43.5,73406,357.43,60,NotDispute,10-04-2001,11/19/2001,On-Time
1,E202098,E202098,502,502,41.42,75,86220,618.42,60,Dispute,8/21/2001,3/21/2002,90PDayDel
1,E202149,E202149,10.8,10.8,0.89,15,131946,26.69,60,Dispute,11/30/2001,11/20/2002,90PDayDel
1,E208675,E208675,595,595,49.09,75,81360,719.09,60,NotDispute,12-02-2001,2/19/2002,30DayDel
1,E212733,E212733,1139,1139,93.97,75,86390,1307.97,60,NotDispute,1/26/2002,3/21/2002,On-Time
1,E216570,E216570,17.75,17.75,1.46,15,99780,34.21,60,NotDispute,04-11-2002,6/20/2002,30DayDel
1,E220082,E220082,1182,1182,97.52,75,115679,1354.52,60,NotDispute,07-03-2002,9/20/2002,30DayDel
1,E300716,E300716,14.6,14.6,1.2,15,116988,30.8,60,Dispute,7/16/2002,8/20/2003,90PDayDel
1,E305638,E305638,7.2,7.2,0.59,15,142504,22.79,60,NotDispute,10/28/2002,1/21/2003,30DayDel
1,E305983,E305983,450,450,37.13,67.5,149492,554.63,60,Dispute,10/18/2002,1/21/2003,60DayDel
1,E308515,E308515,1980,1620,133.65,75,173756,1828.65,60,Dispute,12-09-2002,4/18/2003,90DayDel
1,E312180,E312180,1800,1800,148.5,75,203933,2023.5,60,Dispute,3/18/2003,8/20/2003,90PDayDel
1,E313012,E313012,715,715,58.99,75,165257,848.99,60,NotDispute,1/18/2003,3/20/2003,30DayDel
1,13270,E320836,443.12,443.12,17.72,66.47,192028,527.31,60,NotDispute,4/21/2003,5/20/2003,On-Time
1,6.33E+14,E401417,222.05,222.05,9.16,33.31,222563,264.52,60,NotDispute,7/31/2003,9/19/2003,On-Time
2,6.33E+14,E401417,205.6,205.6,8.48,30.84,231871,244.92,60,NotDispute,8/29/2003,10/24/2003,On-Time
3,6.33E+14,E401417,216.47,216.47,8.93,32.47,241556,257.87,60,NotDispute,9/30/2003,11/20/2003,On-Time
4,6.33E+14,E401417,263.97,263.97,10.89,39.6,252257,314.46,60,NotDispute,10/30/2003,12/22/2003,On-Time
5,6.33E+14,E401417,266,266,10.97,39.9,261444,316.87,60,NotDispute,12-02-2003,1/21/2004,On-Time
6,6.33E+14,E401417,193.8,193.8,7.99,29.07,271494,230.86,60,NotDispute,01-02-2004,2/23/2004,On-Time
7,6.33E+14,E401417,205.2,205.2,8.46,30.78,282162,244.44,60,NotDispute,02-02-2004,3/22/2004,On-Time
8,6.33E+14,E401417,216.08,216.08,8.91,32.41,293116,257.4,60,NotDispute,03-03-2004,4/20/2004,On-Time
9,6.33E+14,E401417,184.9,184.9,7.63,27.74,303782,220.27,60,NotDispute,04-01-2004,5/17/2004,On-Time
10,6.33E+14,E401417,189.85,189.85,7.83,28.48,313444,226.16,60,NotDispute,4/30/2004,6/18/2004,On-Time
11,6.33E+14,E401417,226.06,0,0,0,,0,60,NotDispute,6/30/2004,,90PDayDel
1,41532,E407435,240.98,240.98,9.94,36.15,253177,287.07,60,NotDispute,10/24/2003,12/22/2003,On-Time
1,E407887,E407887,70,70,6.04,15,263596,91.04,60,Dispute,12/20/2003,3/22/2004,60DayDel
